City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Mar Del Plata,AR,2020-08-18 17:06:09,-38.0,-57.56,55.99,50,94,5.82
308,Berezovyy,RU,2020-08-18 17:04:17,51.67,135.7,49.23,90,84,1.59
309,Truckee,US,2020-08-18 17:05:54,39.33,-120.18,78.01,39,41,1.99
310,Jaypur,IN,2020-08-18 17:06:10,18.85,82.58,72.45,92,100,8.55
311,La Asuncion,VE,2020-08-18 17:06:10,11.03,-63.86,84.2,74,96,12.75
312,Balkhash,KZ,2020-08-18 17:06:11,46.84,74.98,71.19,38,21,11.63
313,Boli,CN,2020-08-18 17:06:11,45.77,130.52,66.09,92,30,2.64
314,Praya,CV,2020-08-18 17:06:11,14.92,-23.51,84.2,79,40,9.17
315,Berezovka,BY,2020-08-18 17:06:12,53.72,25.5,68.22,85,100,7.67
316,General Roca,AR,2020-08-18 17:06:12,-39.03,-67.58,53.6,32,75,19.46
317,Estelle,US,2020-08-18 17:06:12,29.85,-90.11,91.99,59,1,5.23
318,Paamiut,GL,2020-08-18 17:06:13,61.99,-49.67,49.01,68,0,5.5
319,Alofi,NU,2020-08-18 17:01:16,-19.06,-169.92,75.2,83,49,11.41
320,Loiza,PR,2020-08-18 17:06:13,18.43,-65.88,90.0,66,20,20.8
321,Batagay,RU,2020-08-18 17:06:14,67.63,134.63,49.51,66,96,1.9
322,Goure,NE,2020-08-18 17:06:14,13.98,10.27,91.0,48,93,5.99
323,North Myrtle Beach,US,2020-08-18 17:04:03,33.82,-78.68,88.0,66,1,4.7
324,Melfi,IT,2020-08-18 17:06:15,41.0,15.65,87.8,48,40,12.75
325,Tiarei,PF,2020-08-18 17:06:15,-17.53,-149.33,73.4,83,20,3.36
326,Lompoc,US,2020-08-18 17:06:15,34.64,-120.46,73.4,73,1,3.36
327,Castro,BR,2020-08-18 17:06:16,-24.79,-50.01,58.78,97,100,3.31
328,Chapada Dos Guimaraes,BR,2020-08-18 17:06:16,-15.46,-55.75,100.4,16,1,12.75
329,Jalu,LY,2020-08-18 17:06:17,29.03,21.55,94.77,20,0,8.19
330,Baykit,RU,2020-08-18 17:06:17,61.67,96.37,55.08,62,49,3.83
331,Monroe,US,2020-08-18 17:06:17,43.15,-77.68,75.0,63,0,3.0
332,Port Lincoln,AU,2020-08-18 17:06:18,-34.73,135.87,54.57,70,87,31.25
333,Buala,SB,2020-08-18 17:06:18,-8.14,159.59,79.88,78,98,2.42
334,Cholet,FR,2020-08-18 17:06:18,47.17,-1.0,77.0,73,90,13.87
335,Barranca,PE,2020-08-18 17:06:19,-10.75,-77.77,64.9,68,24,12.35
336,Sao Filipe,CV,2020-08-18 17:06:19,14.9,-24.5,80.11,82,43,3.87
337,Bulaevo,KZ,2020-08-18 17:06:19,54.91,70.44,55.04,87,80,7.9
338,Malitbog,PH,2020-08-18 17:06:19,8.53,124.88,73.0,95,100,5.01
339,Odweyne,SO,2020-08-18 17:06:20,9.41,45.06,82.4,42,18,15.61
340,Shiogama,JP,2020-08-18 17:06:20,38.32,141.03,72.9,81,86,2.37
341,Beaverlodge,CA,2020-08-18 17:06:20,55.22,-119.44,64.4,82,75,2.24
342,Dwarka,IN,2020-08-18 17:06:20,22.24,68.97,82.92,84,100,17.72
343,Vokhtoga,RU,2020-08-18 17:06:21,58.81,41.05,53.4,78,51,5.59
344,Dubbo,AU,2020-08-18 17:06:22,-32.25,148.62,41.0,93,40,2.24
345,General Bravo,MX,2020-08-18 17:06:22,25.8,-99.17,91.24,43,75,2.04
346,Kurilsk,RU,2020-08-18 17:06:22,45.23,147.88,54.25,89,93,7.58
347,Manukan,PH,2020-08-18 17:06:22,8.53,123.1,78.48,83,100,5.55
348,Hokitika,NZ,2020-08-18 17:06:22,-42.72,170.97,50.72,82,100,11.65
349,Yurga,RU,2020-08-18 17:06:23,55.72,84.89,61.11,96,82,14.0
350,Rosetta,EG,2020-08-18 17:06:23,31.4,30.42,84.2,54,20,17.22
351,Manyoni,TZ,2020-08-18 17:06:23,-5.75,34.84,70.93,39,100,6.73
352,Caravelas,BR,2020-08-18 17:06:23,-17.71,-39.25,79.72,66,21,10.27
353,Vimercate,IT,2020-08-18 17:02:05,45.61,9.37,87.01,45,0,4.7
354,Pangai,TO,2020-08-18 17:06:24,-19.8,-174.35,77.27,85,97,23.67
355,Egvekinot,RU,2020-08-18 17:06:24,66.32,-179.17,42.19,86,19,2.64
356,Nanakuli,US,2020-08-18 17:06:24,21.39,-158.15,75.0,78,1,4.7
357,Aketi,CD,2020-08-18 17:06:24,2.74,23.78,80.69,67,84,1.66
358,Honiara,SB,2020-08-18 17:06:25,-9.43,159.95,75.2,100,20,3.36
359,Avera,US,2020-08-18 17:06:25,33.19,-82.53,87.01,83,75,3.36
360,Limoeiro Do Ajuru,BR,2020-08-18 17:06:25,-1.9,-49.38,90.95,51,22,7.36
361,Kamaishi,JP,2020-08-18 17:06:25,39.27,141.88,70.57,86,100,4.16
362,Port Keats,AU,2020-08-18 17:06:26,-14.25,129.55,73.62,90,45,5.86
363,Round Lake Beach,US,2020-08-18 17:04:11,42.37,-88.09,75.0,60,75,9.17
364,Campo Maior,BR,2020-08-18 17:06:26,-4.83,-42.17,101.55,17,89,6.22
365,Tual,ID,2020-08-18 17:06:26,-5.67,132.75,78.33,82,87,13.94
366,Xining,CN,2020-08-18 17:06:27,36.62,101.77,51.58,73,40,3.22
367,Anse-Bertrand,GP,2020-08-18 17:06:27,16.47,-61.51,91.4,59,75,18.34
368,Coihaique,CL,2020-08-18 17:06:28,-45.58,-72.07,41.0,41,20,4.7
369,Marsa Matruh,EG,2020-08-18 17:05:57,31.35,27.25,80.6,69,0,5.82
370,Beringovskiy,RU,2020-08-18 17:06:28,63.05,179.32,48.07,63,9,13.13
371,Bira,RU,2020-08-18 17:04:15,49.0,132.47,53.85,94,11,3.87
372,Cayenne,GF,2020-08-18 17:06:29,4.93,-52.33,87.8,62,40,9.17
373,Fairbanks,US,2020-08-18 17:06:24,64.84,-147.72,55.0,76,1,3.36
374,Chekhov,RU,2020-08-18 17:06:29,55.14,37.47,64.4,48,6,6.71
375,Nancha,CN,2020-08-18 17:06:30,47.13,129.27,59.65,91,96,2.53
376,Shitanjing,CN,2020-08-18 17:06:30,39.23,106.34,64.0,60,0,11.43
377,Manicore,BR,2020-08-18 17:06:30,-5.81,-61.3,104.09,18,0,4.52
378,Umba,RU,2020-08-18 17:06:31,66.69,34.34,52.86,72,53,3.04
379,Inhambane,MZ,2020-08-18 17:06:31,-23.86,35.38,73.4,83,0,17.22
380,Clyde River,CA,2020-08-18 17:06:32,70.47,-68.59,59.0,62,75,13.87
381,Bandar-E Anzali,IR,2020-08-18 17:06:32,37.47,49.46,73.4,69,75,3.74
382,Taylor,US,2020-08-18 17:01:33,32.3,-99.83,89.6,35,1,4.7
383,Pereira Barreto,BR,2020-08-18 17:06:32,-20.64,-51.11,90.48,31,30,12.57
384,Villefranche-Sur-Saone,FR,2020-08-18 17:06:32,45.98,4.72,84.2,35,9,1.12
385,Waipawa,NZ,2020-08-18 17:06:33,-41.41,175.52,51.8,62,100,9.17
386,Bowen,AU,2020-08-18 17:06:33,-20.02,148.23,62.01,93,0,3.36
387,Keetmanshoop,NA,2020-08-18 17:06:33,-26.58,18.13,60.8,23,0,3.36
388,Tuatapere,NZ,2020-08-18 17:06:34,-46.13,167.68,43.74,82,100,6.67
389,Necochea,AR,2020-08-18 17:06:16,-38.55,-58.74,53.01,68,95,13.0
390,Le Vauclin,MQ,2020-08-18 17:06:34,14.55,-60.84,87.8,70,75,14.99
391,Kulhudhuffushi,MV,2020-08-18 17:06:34,6.62,73.07,82.62,72,12,6.91
392,Moose Factory,CA,2020-08-18 17:06:34,51.26,-80.61,53.6,100,90,9.17
393,Horasan,TR,2020-08-18 17:06:35,40.05,42.17,67.78,47,21,6.22
394,Hede,CN,2020-08-18 17:05:06,33.77,120.25,76.39,92,0,8.12
395,Halifax,CA,2020-08-18 17:06:23,44.65,-63.57,73.0,73,87,15.01
396,Tazovskiy,RU,2020-08-18 17:06:35,67.47,78.7,53.73,80,3,9.51
397,Medicine Hat,CA,2020-08-18 17:06:36,50.05,-110.67,80.01,50,20,9.17
398,Kavaratti,IN,2020-08-18 17:06:36,10.57,72.64,81.99,81,57,11.68
399,Lanzhou,CN,2020-08-18 17:06:36,36.06,103.79,66.99,62,6,2.84
400,Manadhoo,MV,2020-08-18 17:06:36,5.77,73.38,82.85,69,0,4.81
401,Havre-Saint-Pierre,CA,2020-08-18 17:06:37,50.23,-63.6,68.0,64,20,11.41
402,Nola,IT,2020-08-18 17:06:37,40.92,14.53,82.99,61,20,10.29
403,Saint-Pierre,RE,2020-08-18 17:06:37,-21.34,55.48,69.8,73,1,4.7
404,Vila Velha,BR,2020-08-18 17:02:22,-20.33,-40.29,81.0,74,40,14.99
405,Nemuro,JP,2020-08-18 17:06:38,43.32,145.57,60.85,92,72,11.99
406,North Bend,US,2020-08-18 17:03:38,43.41,-124.22,66.2,77,40,3.36
407,Chinhoyi,ZW,2020-08-18 17:06:38,-17.37,30.2,68.25,47,0,6.93
408,Arequipa,PE,2020-08-18 17:01:50,-16.4,-71.53,62.6,18,0,8.05
409,San Policarpo,PH,2020-08-18 17:06:39,12.18,125.51,78.17,86,79,8.39
410,Muana,BR,2020-08-18 17:06:39,-1.53,-49.22,93.78,43,25,8.1
411,Rocha,UY,2020-08-18 17:06:40,-34.48,-54.33,65.26,55,0,9.42
412,Dukat,RU,2020-08-18 17:06:40,62.55,155.55,40.66,86,100,4.23
413,Yarada,IN,2020-08-18 17:05:55,17.65,83.27,86.0,79,75,6.93
414,Aklavik,CA,2020-08-18 17:06:40,68.22,-135.01,53.6,71,20,9.17
415,Tehachapi,US,2020-08-18 17:04:01,35.13,-118.45,91.0,33,1,5.82
416,Northam,GB,2020-08-18 17:06:41,51.03,-4.22,70.0,86,0,5.01
417,Jiazi,CN,2020-08-18 17:06:42,22.88,116.07,80.44,86,86,12.5
418,Andenes,NO,2020-08-18 17:06:42,69.31,16.12,50.0,93,75,12.75
419,Los Llanos De Aridane,ES,2020-08-18 17:06:42,28.66,-17.92,78.8,65,20,14.99
420,Nome,US,2020-08-18 17:06:42,64.5,-165.41,51.01,87,20,3.74
421,Caronport,CA,2020-08-18 17:06:43,50.45,-105.82,77.0,50,40,3.38
422,Gejiu,CN,2020-08-18 17:06:43,23.31,103.16,58.15,100,100,1.99
423,Poitiers,FR,2020-08-18 17:06:15,46.58,0.33,80.6,44,6,16.11
424,Pemangkat,ID,2020-08-18 17:06:43,1.17,108.97,79.12,82,82,3.29
425,Ilhabela,BR,2020-08-18 17:06:44,-23.78,-45.36,73.04,77,100,1.74
426,Sabzevar,IR,2020-08-18 17:06:44,36.21,57.68,74.71,27,0,15.08
427,Kardamaina,GR,2020-08-18 17:06:44,36.78,27.14,80.6,51,0,18.34
428,Salinopolis,BR,2020-08-18 17:06:44,-0.61,-47.36,84.51,67,25,14.56
429,San Vicente,AR,2020-08-18 17:06:44,-26.62,-54.13,64.96,100,95,4.18
430,Cabo Rojo,PR,2020-08-18 17:06:45,18.09,-67.15,91.99,63,32,5.01
431,Burgeo,CA,2020-08-18 17:06:45,47.62,-57.62,60.71,86,100,28.07
432,Ibotirama,BR,2020-08-18 17:06:45,-12.19,-43.22,94.23,22,0,7.99
433,Ambunti,PG,2020-08-18 17:06:46,-4.24,142.84,71.67,97,0,1.45
434,Manakara,MG,2020-08-18 17:06:46,-22.13,48.02,67.87,83,0,6.8
435,Deputatskiy,RU,2020-08-18 17:06:46,69.3,139.9,40.14,79,98,3.18
436,Wanning,CN,2020-08-18 17:06:46,18.8,110.4,79.65,83,89,3.83
437,Katobu,ID,2020-08-18 17:06:47,-4.94,122.53,70.7,89,36,2.66
438,Saint-Gaudens,FR,2020-08-18 17:06:47,43.08,0.67,80.6,47,75,2.24
439,Jos,NG,2020-08-18 17:06:47,9.92,8.9,69.19,93,94,2.89
440,Hare Bay,CA,2020-08-18 17:06:47,48.85,-54.01,64.4,72,75,18.34
441,La Ronge,CA,2020-08-18 17:02:23,55.1,-105.28,69.8,83,5,10.29
442,San Ramon De La Nueva Oran,AR,2020-08-18 17:03:05,-23.13,-64.33,82.99,34,39,3.0
443,Singen,DE,2020-08-18 17:02:47,47.76,8.84,69.01,89,87,1.01
444,Upington,ZA,2020-08-18 17:02:06,-28.45,21.26,51.8,32,0,9.17
445,Okhotsk,RU,2020-08-18 17:06:49,59.38,143.3,52.47,88,100,5.53
446,Muleba,TZ,2020-08-18 17:06:49,-1.84,31.65,77.0,73,20,5.82
447,Lagoa,PT,2020-08-18 17:06:49,39.05,-27.98,74.34,90,76,23.73
448,Normandin,CA,2020-08-18 17:06:49,48.83,-72.53,59.0,93,90,5.82
449,Chuy,UY,2020-08-18 17:06:50,-33.7,-53.46,62.89,51,0,6.4
450,Craidorolt,RO,2020-08-18 17:06:50,47.62,22.7,79.0,61,73,3.36
451,Abashiri,JP,2020-08-18 17:06:50,44.02,144.27,70.0,74,94,3.0
452,Banda Aceh,ID,2020-08-18 17:06:50,5.56,95.32,80.42,78,28,6.76
453,Longyearbyen,SJ,2020-08-18 17:06:50,78.22,15.64,44.6,70,75,10.29
454,Olinda,BR,2020-08-18 17:06:10,-8.01,-34.86,82.4,65,75,12.75
455,Devonport,AU,2020-08-18 17:06:51,-41.17,146.35,46.0,89,97,3.78
456,Houston,US,2020-08-18 17:05:56,29.76,-95.36,93.0,40,1,3.36
457,Twentynine Palms,US,2020-08-18 17:06:51,34.14,-116.05,100.99,26,1,5.82
458,Bailieborough,IE,2020-08-18 17:06:52,53.92,-6.97,66.0,82,83,3.0
459,Sangar,RU,2020-08-18 17:06:52,63.92,127.47,46.78,65,60,5.91
460,Omboue,GA,2020-08-18 17:06:40,-1.57,9.26,76.41,83,88,10.71
461,Constitucion,CL,2020-08-18 17:04:04,-35.33,-72.42,52.7,68,91,4.18
462,Marshfield,US,2020-08-18 17:06:52,44.67,-90.17,71.6,49,1,8.05
463,Elko,US,2020-08-18 17:06:53,41.0,-115.5,88.0,28,31,1.01
464,Gweta,BW,2020-08-18 17:06:53,-20.18,25.23,69.73,20,0,12.75
465,Kuala Terengganu,MY,2020-08-18 17:05:39,5.33,103.14,77.0,88,40,8.05
466,Nikolayevsk-Na-Amure,RU,2020-08-18 17:06:54,53.14,140.73,55.24,94,100,4.74
467,Kajaani,FI,2020-08-18 17:06:55,64.23,27.73,62.6,55,20,2.24
468,Mecca,SA,2020-08-18 17:06:55,21.43,39.83,94.35,33,12,9.17
469,Sawtell,AU,2020-08-18 17:06:55,-30.38,153.1,62.01,55,26,12.75
470,Micheldorf,AT,2020-08-18 17:06:55,46.92,14.44,68.0,72,100,8.05
471,Rawah,IQ,2020-08-18 17:06:55,34.48,41.91,89.73,13,0,8.57
472,Sabha,LY,2020-08-18 17:06:56,27.04,14.43,100.08,12,0,7.99
473,Puqi,CN,2020-08-18 17:06:56,29.72,113.88,81.52,75,11,2.57
474,Russell,US,2020-08-18 17:06:56,32.35,-85.2,89.6,45,1,3.36
475,Liepaja,LV,2020-08-18 17:06:57,56.54,21.04,75.2,47,86,6.93
476,Betanzos,ES,2020-08-18 17:03:17,43.28,-8.21,75.2,69,40,18.34
477,Tucuman,AR,2020-08-18 17:02:20,-26.82,-65.22,73.4,31,0,11.41
478,Lakes Entrance,AU,2020-08-18 17:06:57,-37.88,147.98,44.01,85,57,7.52
479,Ankang,CN,2020-08-18 17:06:58,32.68,109.02,71.42,88,100,2.28
480,Opuwo,NA,2020-08-18 17:06:58,-18.06,13.84,69.28,16,0,9.48
481,Aquiraz,BR,2020-08-18 17:03:20,-3.9,-38.39,86.0,55,20,18.34
482,Ferme-Neuve,CA,2020-08-18 17:06:58,46.7,-75.45,59.11,82,55,9.64
483,Redcar,GB,2020-08-18 17:06:59,54.62,-1.06,68.0,73,98,5.01
484,Tambovka,RU,2020-08-18 17:06:59,50.1,128.05,46.4,93,20,2.24
485,Clonakilty,IE,2020-08-18 17:06:59,51.62,-8.87,66.2,72,40,12.75
486,Kirkkonummi,FI,2020-08-18 17:06:59,60.12,24.44,71.01,63,35,6.91
487,Seoul,KR,2020-08-18 17:07:00,37.57,126.98,77.0,94,1,2.48
488,Marshalltown,US,2020-08-18 17:07:00,42.05,-92.91,73.99,60,0,5.99
489,Constancia,MX,2020-08-18 17:07:00,24.22,-107.19,87.01,81,100,4.0
490,Humaita,BR,2020-08-18 17:07:00,-7.51,-63.02,104.47,19,0,4.45
491,Quelimane,MZ,2020-08-18 17:07:02,-17.88,36.89,75.2,83,7,5.82
492,Pisco,PE,2020-08-18 17:04:12,-13.7,-76.22,64.99,77,90,9.17
493,Fort-Shevchenko,KZ,2020-08-18 17:07:02,44.51,50.26,75.33,64,0,12.71
494,Rorvik,NO,2020-08-18 17:03:04,64.86,11.24,59.0,77,11,10.29
495,Teguise,ES,2020-08-18 17:07:02,29.06,-13.56,80.6,61,20,24.16
496,Kindu,CD,2020-08-18 17:07:03,-2.95,25.95,83.25,48,36,2.57
497,Cuamba,MZ,2020-08-18 17:07:03,-14.8,36.54,76.59,30,4,3.27
498,Labuhan,ID,2020-08-18 17:07:03,-6.88,112.21,78.21,77,40,7.07
499,Chumikan,RU,2020-08-18 17:07:03,54.72,135.31,50.11,92,100,9.01
500,La Rioja,ES,2020-08-18 17:07:04,42.25,-2.5,78.8,54,20,4.7
501,Galesong,ID,2020-08-18 17:07:04,-5.32,119.37,71.6,83,20,3.36
502,Billingham,GB,2020-08-18 17:03:18,54.61,-1.29,68.0,72,20,16.11
503,Iralaya,HN,2020-08-18 17:07:04,15.0,-83.23,87.8,74,40,7.94
504,Charlottetown,CA,2020-08-18 17:07:05,46.24,-63.13,68.0,82,90,13.87
505,Shamary,RU,2020-08-18 17:07:05,57.34,58.22,46.83,96,100,10.4
506,Ocala,US,2020-08-18 17:07:05,29.19,-82.14,90.0,62,75,6.93
507,Ardakan,IR,2020-08-18 17:07:05,32.31,54.02,95.0,20,20,6.93
508,San Luis,AR,2020-08-18 17:07:05,-33.3,-66.34,57.34,35,44,23.4
509,Tokonou,GN,2020-08-18 17:07:06,9.65,-9.78,81.59,82,54,0.65
510,Mahibadhoo,MV,2020-08-18 17:07:06,3.78,72.97,82.89,66,84,2.44
511,Dalbandin,PK,2020-08-18 17:05:18,28.89,64.41,98.6,10,23,8.48
512,Samarai,PG,2020-08-18 17:03:17,-10.62,150.67,73.58,68,1,7.05
513,Sinnamary,GF,2020-08-18 17:07:07,5.38,-52.95,84.94,67,75,11.41
514,Maniitsoq,GL,2020-08-18 17:06:12,65.42,-52.9,54.77,57,4,6.55
515,Villarrica,PY,2020-08-18 17:07:07,-25.75,-56.43,66.4,96,99,6.15
516,Bichura,RU,2020-08-18 17:07:07,50.59,107.6,52.12,67,39,3.31
517,Haines Junction,CA,2020-08-18 17:07:07,60.75,-137.51,47.26,78,58,0.07
518,Lakota,CI,2020-08-18 17:07:08,5.85,-5.69,80.35,68,88,4.34
519,Danjiangkou,CN,2020-08-18 17:07:08,32.54,111.51,76.5,87,99,3.49
520,Buluang,PH,2020-08-18 17:07:08,13.31,123.34,77.49,88,49,1.83
521,Kirkwall,GB,2020-08-18 17:07:09,58.98,-2.96,60.8,93,90,9.17
522,Pitimbu,BR,2020-08-18 17:03:03,-7.47,-34.81,80.6,74,75,18.34
523,Nantucket,US,2020-08-18 17:07:09,41.28,-70.1,75.2,64,1,12.75
524,Ypsonas,CY,2020-08-18 17:07:09,34.69,32.96,82.4,78,20,18.34
525,Jambi,ID,2020-08-18 17:07:10,-1.6,103.62,76.39,90,58,0.78
526,Te Anau,NZ,2020-08-18 17:07:08,-45.42,167.72,42.82,88,100,3.04
527,Camasca,HN,2020-08-18 17:07:10,14.0,-88.38,86.0,79,71,1.12
528,Beloha,MG,2020-08-18 17:07:06,-25.17,45.05,71.82,60,0,11.21
529,Nago,JP,2020-08-18 17:07:11,26.59,127.98,82.0,94,75,3.36
530,Ketchikan,US,2020-08-18 17:07:11,55.34,-131.65,57.2,100,90,13.87
531,Matara,LK,2020-08-18 17:07:11,5.95,80.54,78.64,87,39,8.72
532,Karaton,ID,2020-08-18 17:07:11,-6.34,106.1,78.01,83,20,5.82
533,Areosa,PT,2020-08-18 17:07:12,41.72,-8.86,73.4,78,20,14.99
534,Sarahan,IN,2020-08-18 17:07:12,31.52,77.8,66.06,76,100,1.1
535,Rodeo,US,2020-08-18 17:07:12,38.03,-122.27,88.0,54,1,3.36
536,Naze,JP,2020-08-18 17:07:12,28.37,129.48,78.8,100,20,1.12
537,Shirokiy,RU,2020-08-18 17:07:12,49.76,129.52,52.3,73,99,10.85
538,Sungaipenuh,ID,2020-08-18 17:07:13,-2.08,101.38,64.83,84,64,3.56
539,Kununurra,AU,2020-08-18 17:07:13,-15.77,128.73,71.6,87,0,5.82
540,At-Bashi,KG,2020-08-18 17:07:13,41.17,75.81,54.23,66,100,2.01
541,Poyarkovo,RU,2020-08-18 17:07:13,49.6,128.68,52.52,73,98,8.08
542,Cairns,AU,2020-08-18 17:07:14,-16.92,145.77,62.6,93,90,3.94
543,Vardo,NO,2020-08-18 17:07:14,70.37,31.11,51.8,76,95,20.8
544,Douentza,ML,2020-08-18 17:07:14,15.0,-2.95,98.94,31,5,9.84
545,Duki,PK,2020-08-18 17:05:44,30.15,68.57,92.26,36,0,15.73
546,Saint-Joseph,RE,2020-08-18 17:07:15,-21.37,55.62,69.8,73,19,4.7
547,Menongue,AO,2020-08-18 17:07:06,-14.66,17.69,72.7,19,9,5.5
548,Leningradskiy,RU,2020-08-18 17:07:15,69.38,178.42,41.18,74,22,5.35
549,Maine-Soroa,NE,2020-08-18 17:07:16,13.21,12.02,80.47,71,60,6.73
550,Chase,CA,2020-08-18 17:07:16,50.82,-119.69,79.0,47,0,2.8
551,Barra Patuca,HN,2020-08-18 17:07:16,15.8,-84.28,84.11,79,16,5.7
552,Srivardhan,IN,2020-08-18 17:07:16,18.03,73.02,80.37,86,100,14.05
553,Turochak,RU,2020-08-18 17:07:17,52.26,87.12,59.77,95,100,0.38
554,Nicoya,CR,2020-08-18 17:07:17,10.15,-85.45,82.4,78,75,3.36
555,Cockburn Town,TC,2020-08-18 17:07:17,21.46,-71.14,87.8,66,40,6.93
556,La Palma,US,2020-08-18 17:07:17,33.85,-118.05,86.0,65,40,5.82
557,Yashkul,RU,2020-08-18 17:07:18,46.17,45.34,83.95,30,81,5.12
558,Kutum,SD,2020-08-18 17:07:18,14.2,24.67,77.63,57,81,12.8
559,Hurghada,EG,2020-08-18 17:05:23,27.26,33.81,93.2,34,0,8.05
560,Gat,IL,2020-08-18 17:06:03,31.61,34.76,87.01,50,0,6.62
561,Las Vegas,US,2020-08-18 17:02:36,36.17,-115.14,102.0,15,1,3.98
562,Goya,AR,2020-08-18 17:07:19,-29.14,-59.26,76.8,26,0,1.74
563,Tezu,IN,2020-08-18 17:07:19,27.92,96.17,74.93,84,42,4.18
564,Challans,FR,2020-08-18 17:07:19,46.84,-1.87,73.4,73,90,13.87
565,Delaware,US,2020-08-18 17:03:19,39.0,-75.5,82.0,69,1,4.7
566,Aztec,US,2020-08-18 17:07:20,36.82,-107.99,82.0,26,1,12.75
567,Kayerkan,RU,2020-08-18 17:07:20,69.35,87.76,60.8,55,29,8.95
568,Ambon,ID,2020-08-18 17:07:21,-3.7,128.18,75.99,16,66,10.0
569,Banjar,ID,2020-08-18 17:07:21,-8.19,114.97,78.8,100,40,8.05
570,Bose,IT,2020-08-18 17:07:21,45.46,8.01,84.99,34,0,1.01
571,Birnin Kebbi,NG,2020-08-18 17:07:21,12.45,4.2,90.73,53,7,6.46
572,Oranjemund,NA,2020-08-18 17:07:07,-28.55,16.43,54.61,64,0,24.11
573,Vkhodnoy,RU,2020-08-18 17:07:22,54.95,73.17,55.4,82,40,8.95
574,Muisne,EC,2020-08-18 17:07:22,0.6,-80.03,78.8,78,90,5.82
575,Turbat,PK,2020-08-18 17:07:22,26.0,63.04,86.94,65,91,9.51
576,Kudahuvadhoo,MV,2020-08-18 17:07:22,2.67,72.89,83.39,66,30,4.18
577,Trincomalee,LK,2020-08-18 17:07:23,8.57,81.23,81.07,73,56,9.51
578,Strezhevoy,RU,2020-08-18 17:07:23,60.73,77.59,62.6,77,40,6.71
579,Kurmanayevka,RU,2020-08-18 17:07:23,52.51,52.07,54.73,66,11,8.01
580,Mackay,AU,2020-08-18 17:07:23,-21.15,149.2,62.6,88,5,8.05
581,Manuk Mangkaw,PH,2020-08-18 17:07:23,4.8,119.85,84.06,73,79,9.13
582,Sao Joao Da Barra,BR,2020-08-18 17:06:35,-21.64,-41.05,84.2,62,40,13.87
583,The Valley,AI,2020-08-18 17:04:05,18.22,-63.06,89.6,66,20,21.92
584,Villa Sandino,NI,2020-08-18 17:07:24,12.05,-84.99,86.0,66,40,6.93
585,Waingapu,ID,2020-08-18 17:07:24,-9.66,120.26,72.19,81,22,6.02
586,Tabuk,PH,2020-08-18 17:07:25,17.42,121.44,74.61,85,58,2.19
587,Tall Kayf,TR,2020-08-18 17:07:25,37.08,41.07,85.75,13,0,6.24
588,Najran,SA,2020-08-18 17:07:25,17.49,44.13,96.8,16,40,9.17
589,Isiro,CD,2020-08-18 17:07:26,2.77,27.62,71.42,91,30,0.92
590,Kleive,NO,2020-08-18 17:07:26,62.8,7.64,71.6,73,40,3.36
591,Alexandria,EG,2020-08-18 17:07:26,31.22,29.96,84.2,54,20,17.22
592,Jardim,BR,2020-08-18 17:02:35,-21.48,-56.14,79.27,70,96,1.74
593,Basoko,CD,2020-08-18 17:07:26,1.24,23.62,80.64,66,69,0.94
594,Baghdad,IQ,2020-08-18 17:07:27,33.34,44.4,100.4,17,3,8.05
595,Imbituba,BR,2020-08-18 17:07:27,-28.24,-48.67,66.2,88,75,9.17
596,Pimentel,PE,2020-08-18 17:07:27,-6.84,-79.93,69.8,64,84,13.87
597,Hobyo,SO,2020-08-18 17:06:17,5.35,48.53,77.32,81,64,26.26
598,Bartica,GY,2020-08-18 17:07:28,6.4,-58.62,89.6,62,75,9.17
599,Liebenburg,DE,2020-08-18 17:07:28,52.02,10.43,73.0,69,86,5.55
600,Slave Lake,CA,2020-08-18 17:07:28,55.28,-114.77,69.8,73,1,2.24
601,Sampit,ID,2020-08-18 17:07:28,-2.53,112.95,74.26,91,66,3.09
602,Nsanje,MW,2020-08-18 17:07:28,-16.92,35.26,82.17,38,74,2.21
603,Palu,ID,2020-08-18 17:07:29,-0.89,119.87,73.99,73,0,2.91
604,Puerto Madryn,AR,2020-08-18 17:03:45,-42.77,-65.04,45.43,53,2,29.01
605,Arona,ES,2020-08-18 17:03:30,28.1,-16.68,82.4,58,12,20.8
606,Kautokeino,NO,2020-08-18 17:07:29,69.01,23.04,56.17,66,95,5.19
607,Stepnyak,KZ,2020-08-18 17:07:30,52.83,70.78,56.1,72,97,14.12
608,Santa Cruz De Tenerife,ES,2020-08-18 17:07:30,28.47,-16.25,86.0,33,1,9.17
609,Helena,US,2020-08-18 17:07:30,46.59,-112.04,82.0,33,1,1.61
610,Luganville,VU,2020-08-18 17:07:30,-15.53,167.17,73.99,86,85,7.74
611,Inta,RU,2020-08-18 17:07:31,66.03,60.17,53.2,83,72,10.74
612,Garowe,SO,2020-08-18 17:07:31,8.41,48.48,85.44,32,67,17.0
613,Broken Hill,AU,2020-08-18 17:07:31,-31.95,141.43,59.0,30,4,21.92
614,Tupik,RU,2020-08-18 17:07:31,54.43,119.93,41.68,79,0,1.88
615,Tawang,IN,2020-08-18 17:07:31,27.58,91.87,56.7,73,70,2.66
616,Yeppoon,AU,2020-08-18 17:07:32,-23.13,150.73,55.4,82,4,9.19
